FECHA_CORTE,ESTADO_DEPTO,ETNIA,SEXO,CICLO_VITAL,DISCAPACIDAD,EVENTOS
2019-04-30,Guainia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,2
2019-04-30,Boyaca,Palenquero,Hombre,entre 18 y 28,NO,1
2019-04-30,Tolima,Ninguna,Hombre,ND,SI,73
2019-04-30,Norte De Santander,Ninguna,LGBTI,ND,NO,3
2019-04-30,Boyaca,Indigena,Mujer,entre 12 y 17,NO,21
2019-04-30,Meta,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,3
2019-04-30,Boyaca,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,4
2019-04-30,Norte De Santander,Indigena,Mujer,entre 18 y 28,NO,405
2019-04-30,Arauca,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,17
2019-04-30,Norte De Santander,Gitano(a) ROM,Mujer,entre 29 y 60,NO,473
2019-04-30,Arauca,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,318
2019-04-30,Caqueta,Gitano(a) ROM,Mujer,entre 18 y 28,SI,9
2019-04-30,Caqueta,Indigena,Hombre,entre 29 y 60,NO,1144
2019-04-30,Antioquia,Ninguna,Mujer,entre 18 y 28,NO,195122
2019-04-30,Antioquia,Ninguna,LGBTI,entre 61 y 100,NO,64
2019-04-30,Caldas,Gitano(a) ROM,Mujer,ND,NO,1
2019-04-30,Amazonas,Ninguna,Mujer,ND,NO,31
2019-04-30,La Guajira,Ninguna,LGBTI,entre 61 y 100,NO,3
2019-04-30,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,1057
2019-04-30,Vaupes,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,2
2019-04-30,Cauca,Ninguna,LGBTI,entre 61 y 100,NO,10
2019-04-30,Magdalena,Palenquero,Mujer,entre 12 y 17,NO,16
2019-04-30,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,33
2019-04-30,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,SI,175
2019-04-30,Magdalena,Ninguna,Mujer,entre 18 y 28,SI,767
2019-04-30,Guainia,Indigena,Mujer,entre 12 y 17,SI,1
2019-04-30,Antioquia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,23
2019-04-30,Choco,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,SI,1
2019-04-30,Meta,Gitano(a) ROM,Mujer,entre 29 y 60,NO,297
2019-04-30,Huila,Indigena,Mujer,entre 12 y 17,NO,105
2019-04-30,Boyaca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,15
2019-04-30,Quindio,Gitano(a) ROM,Mujer,entre 6 y 11,NO,1
2019-04-30,Sucre,Ninguna,Hombre,entre 61 y 100,NO,15737
2019-04-30,Arauca,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,1
2019-04-30,Cesar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,115
2019-04-30,Caldas,Indigena,Hombre,entre 18 y 28,NO,431
2019-04-30,Bolivar,Negro(a) o Afrocolombiano(a),LGBTI,entre 12 y 17,NO,1
2019-04-30,Caqueta,Indigena,Hombre,entre 61 y 100,SI,90
2019-04-30,Santander,Ninguna,Hombre,entre 29 y 60,SI,2972
2019-04-30,Caqueta,Ninguna,Mujer,entre 0 y 5,SI,40
2019-04-30,Valle del Cauca,Indigena,Hombre,entre 29 y 60,SI,84
2019-04-30,Boyaca,Indigena,Mujer,entre 29 y 60,SI,6
2019-04-30,Huila,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,8
2019-04-30,Vaupes,Ninguna,Hombre,entre 18 y 28,NO,1223
2019-04-30,Nariño,Ninguna,LGBTI,entre 12 y 17,NO,15
2019-04-30,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,3
2019-04-30,Magdalena,Ninguna,No Informa,entre 18 y 28,NO,1
2019-04-30,Valle del Cauca,Indigena,Hombre,entre 61 y 100,NO,269
2019-04-30,Arauca,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,45
2019-04-30,Choco,Palenquero,Mujer,entre 29 y 60,NO,13
2019-04-30,Amazonas,Indigena,LGBTI,entre 18 y 28,NO,3
2019-04-30,Atlantico,Ninguna,Hombre,entre 12 y 17,SI,35
2019-04-30,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,513
2019-04-30,Guainia,Ninguna,Hombre,entre 61 y 100,SI,23
2019-04-30,Caqueta,Ninguna,Mujer,ND,SI,32
2019-04-30,Vichada,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,187
2019-04-30,La Guajira,Ninguna,Mujer,entre 0 y 5,NO,3257
2019-04-30,Archip.De San Andres Providencia y Santa Catalina,Ninguna,Hombre,entre 6 y 11,NO,8
2019-04-30,Guaviare,Indigena,Hombre,entre 18 y 28,NO,461
2019-04-30,Santander,Ninguna,LGBTI,entre 61 y 100,NO,7
2019-04-30,Tolima,Gitano(a) ROM,Hombre,entre 61 y 100,SI,52
2019-04-30,Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,645
2019-04-30,Casanare,Gitano(a) ROM,Mujer,entre 18 y 28,NO,52
2019-04-30,Archip.De San Andres Providencia y Santa Catalina,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,1
2019-04-30,Putumayo,Ninguna,Mujer,entre 6 y 11,NO,14147
2019-04-30,Atlantico,Palenquero,Mujer,entre 18 y 28,NO,5
2019-04-30,Caqueta,Ninguna,Hombre,entre 29 y 60,NO,69844
2019-04-30,Nariño,Indigena,Hombre,entre 18 y 28,NO,3218
2019-04-30,Quindio,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,1
2019-04-30,Magdalena,Ninguna,Hombre,entre 6 y 11,NO,26339
2019-04-30,Norte De Santander,Negro(a) o Afrocolombiano(a),LGBTI,entre 6 y 11,NO,1
2019-04-30,Antioquia,Indigena,Hombre,entre 0 y 5,SI,1
2019-04-30,Huila,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,27
2019-04-30,Norte De Santander,Ninguna,Hombre,entre 6 y 11,SI,311
2019-04-30,Arauca,Ninguna,Mujer,entre 61 y 100,SI,1101
2019-04-30,Cesar,Ninguna,LGBTI,entre 12 y 17,NO,11
2019-04-30,Quindio,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,1
2019-04-30,Norte De Santander,Ninguna,No Informa,ND,NO,2
2019-04-30,Arauca,Indigena,Hombre,ND,NO,214
2019-04-30,Antioquia,Ninguna,Hombre,entre 0 y 5,NO,35006
2019-04-30,Huila,Ninguna,Hombre,entre 0 y 5,NO,5634
2019-04-30,Quindio,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,14
2019-04-30,Nariño,Negro(a) o Afrocolombiano(a),LGBTI,entre 61 y 100,NO,1
2019-04-30,Antioquia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 0 y 5,NO,4
2019-04-30,Guaviare,Ninguna,Mujer,entre 12 y 17,SI,94
2019-04-30,Nariño,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,2144
2019-04-30,Putumayo,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,26
2019-04-30,Meta,Ninguna,Mujer,entre 61 y 100,NO,13600
2019-04-30,Cundinamarca,Gitano(a) ROM,Mujer,entre 18 y 28,NO,143
2019-04-30,Bolivar,Palenquero,Mujer,entre 61 y 100,NO,68
2019-04-30,Cundinamarca,Indigena,Mujer,entre 29 y 60,SI,14
2019-04-30,Guainia,Indigena,Hombre,entre 6 y 11,SI,1
2019-04-30,Caldas,Ninguna,Mujer,entre 61 y 100,SI,1589
2019-04-30,Bolivar,Ninguna,Hombre,entre 18 y 28,NO,76027
2019-04-30,Arauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,7
2019-04-30,Casanare,Palenquero,Hombre,entre 18 y 28,NO,1
2019-04-30,Arauca,Gitano(a) ROM,Hombre,entre 18 y 28,SI,3
2019-04-30,Risaralda,Indigena,Hombre,ND,NO,43
2019-04-30,Cauca,Gitano(a) ROM,Mujer,entre 61 y 100,NO,36
2019-04-30,Vaupes,Indigena,Hombre,entre 12 y 17,NO,288
2019-04-30,Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,SI,1
2019-04-30,Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,821
2019-04-30,Risaralda,Ninguna,Mujer,entre 18 y 28,NO,7247
2019-04-30,Choco,Ninguna,Mujer,ND,NO,13352
2019-04-30,Nariño,Indigena,Hombre,entre 12 y 17,SI,79
2019-04-30,Caldas,Ninguna,Hombre,entre 0 y 5,SI,20
2019-04-30,Guaviare,Indigena,Hombre,entre 18 y 28,SI,15
2019-04-30,La Guajira,Indigena,Hombre,entre 61 y 100,NO,450
2019-04-30,Arauca,Indigena,Hombre,entre 18 y 28,SI,6
2019-04-30,Santander,Ninguna,Hombre,entre 0 y 5,NO,4389
2019-04-30,Vichada,Indigena,Mujer,entre 6 y 11,NO,136
2019-04-30,Huila,Gitano(a) ROM,Hombre,entre 12 y 17,NO,117
2019-04-30,Caldas,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,4
2019-04-30,Santander,Gitano(a) ROM,Hombre,entre 12 y 17,NO,48
2019-04-30,Tolima,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,7
2019-04-30,Guaviare,Indigena,Hombre,entre 12 y 17,NO,360
2019-04-30,Quindio,Indigena,Hombre,entre 61 y 100,SI,3
2019-04-30,Arauca,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,9
2019-04-30,Amazonas,Palenquero,Hombre,entre 12 y 17,NO,1
2019-04-30,Bolivar,Ninguna,No Informa,entre 18 y 28,NO,2
2019-04-30,Cordoba,Ninguna,Mujer,entre 12 y 17,NO,25698
2019-04-30,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,10
2019-04-30,Cesar,Gitano(a) ROM,Mujer,entre 61 y 100,SI,30
2019-04-30,Bolivar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,1
2019-04-30,Amazonas,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,1
2019-04-30,Antioquia,Negro(a) o Afrocolombiano(a),LGBTI,entre 0 y 5,NO,3
2019-04-30,Tolima,Ninguna,LGBTI,entre 61 y 100,NO,14
2019-04-30,Choco,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,1148
2019-04-30,Arauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,6
2019-04-30,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,105
2019-04-30,Santander,Ninguna,Hombre,entre 0 y 5,SI,13
2019-04-30,Cundinamarca,Indigena,Hombre,entre 61 y 100,SI,7
2019-04-30,Norte De Santander,Ninguna,LGBTI,entre 29 y 60,SI,28
2019-04-30,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,934
2019-04-30,Vichada,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,12
2019-04-30,Cundinamarca,Indigena,Mujer,entre 0 y 5,NO,3
2019-04-30,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,18
2019-04-30,Risaralda,Indigena,Hombre,entre 12 y 17,SI,5
2019-04-30,Casanare,Ninguna,Hombre,entre 0 y 5,SI,5
2019-04-30,Sucre,Indigena,Mujer,entre 29 y 60,NO,1333
2019-04-30,Casanare,Indigena,Mujer,entre 61 y 100,NO,19
2019-04-30,Choco,Palenquero,Hombre,entre 61 y 100,NO,2
2019-04-30,Casanare,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,40
2019-04-30,Arauca,Ninguna,Mujer,ND,NO,1048
2019-04-30,Santander,Ninguna,Mujer,entre 0 y 5,NO,4151
2019-04-30,Guaviare,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,9
2019-04-30,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,989
2019-04-30,Tolima,Indigena,Hombre,entre 18 y 28,SI,32
2019-04-30,Santander,Ninguna,Mujer,entre 29 y 60,NO,51044
2019-04-30,Bolivar,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,1309
2019-04-30,Quindio,Palenquero,Hombre,entre 29 y 60,NO,1
2019-04-30,Caldas,Ninguna,Mujer,ND,NO,1355
2019-04-30,Cundinamarca,Indigena,Hombre,ND,NO,5
2019-04-30,Quindio,Ninguna,Mujer,ND,NO,123
2019-04-30,Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,18882
2019-04-30,Guainia,Ninguna,Hombre,entre 61 y 100,NO,253
2019-04-30,Sucre,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,5
2019-04-30,Nariño,Indigena,Hombre,entre 6 y 11,NO,1017
2019-04-30,Quindio,Ninguna,Mujer,entre 18 y 28,NO,2508
2019-04-30,Choco,Ninguna,Hombre,entre 6 y 11,SI,144
2019-04-30,Magdalena,Ninguna,Mujer,entre 61 y 100,SI,3295
2019-04-30,Vichada,Indigena,Mujer,ND,NO,18
2019-04-30,Sucre,Ninguna,Hombre,entre 6 y 11,NO,14665
2019-04-30,Caqueta,Ninguna,Hombre,entre 0 y 5,SI,35
2019-04-30,Cauca,Gitano(a) ROM,Mujer,entre 29 y 60,NO,261
2019-04-30,Sucre,Gitano(a) ROM,Mujer,entre 6 y 11,NO,7
2019-04-30,Amazonas,Gitano(a) ROM,Mujer,entre 18 y 28,NO,1
2019-04-30,Casanare,Indigena,Hombre,entre 12 y 17,NO,28
2019-04-30,Sucre,Indigena,Mujer,entre 12 y 17,SI,5
2019-04-30,Nariño,Ninguna,Mujer,entre 6 y 11,NO,17977
2019-04-30,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,69
2019-04-30,Putumayo,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,22
2019-04-30,Meta,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,248
2019-04-30,Caqueta,Indigena,Hombre,entre 6 y 11,SI,4
2019-04-30,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,334
2019-04-30,Magdalena,Ninguna,Hombre,entre 6 y 11,SI,240
2019-04-30,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,263
2019-04-30,Guaviare,Indigena,Hombre,entre 0 y 5,NO,27
2019-04-30,Norte De Santander,Ninguna,LGBTI,entre 0 y 5,NO,5
2019-04-30,Atlantico,Gitano(a) ROM,Hombre,entre 29 y 60,NO,32
2019-04-30,Bogota D.C.,Indigena,Mujer,entre 61 y 100,SI,3
2019-04-30,Magdalena,Gitano(a) ROM,Mujer,entre 29 y 60,SI,14
2019-04-30,Caqueta,Indigena,Hombre,entre 12 y 17,SI,12
2019-04-30,Magdalena,Indigena,Mujer,entre 29 y 60,SI,46
2019-04-30,Arauca,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,81
2019-04-30,Putumayo,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,1058
2019-04-30,Choco,Ninguna,Mujer,entre 6 y 11,SI,107
2019-04-30,Santander,Ninguna,Hombre,entre 6 y 11,SI,113
2019-04-30,Choco,Ninguna,Hombre,entre 0 y 5,SI,27
2019-04-30,Sucre,Ninguna,LGBTI,entre 29 y 60,SI,12
2019-04-30,Huila,Ninguna,Mujer,entre 29 y 60,NO,37986
2019-04-30,Cauca,Indigena,Mujer,entre 61 y 100,NO,2683
2019-04-30,Tolima,Ninguna,LGBTI,ND,NO,1
2019-04-30,Meta,Ninguna,Hombre,entre 0 y 5,SI,13
2019-04-30,Nariño,Indigena,Mujer,entre 6 y 11,SI,43
2019-04-30,Caqueta,Gitano(a) ROM,Hombre,entre 29 y 60,SI,21
2019-04-30,Vichada,Indigena,Mujer,entre 12 y 17,NO,323
2019-04-30,La Guajira,Ninguna,Hombre,entre 18 y 28,SI,264
2019-04-30,Huila,Gitano(a) ROM,Mujer,entre 29 y 60,NO,385
2019-04-30,Cordoba,Ninguna,Mujer,entre 0 y 5,NO,6798
2019-04-30,Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 0 y 5,NO,9
2019-04-30,Vaupes,Ninguna,Hombre,entre 29 y 60,NO,2051
2019-04-30,Putumayo,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,128
2019-04-30,Bolivar,Palenquero,Hombre,entre 29 y 60,NO,187
2019-04-30,Sucre,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,41
2019-04-30,Boyaca,Palenquero,Mujer,entre 29 y 60,NO,3
2019-04-30,La Guajira,Gitano(a) ROM,Hombre,entre 18 y 28,NO,24
2019-04-30,Guainia,Ninguna,LGBTI,entre 18 y 28,SI,1
2019-04-30,Atlantico,Ninguna,Hombre,entre 6 y 11,NO,1350
2019-04-30,Caldas,Ninguna,Hombre,ND,SI,25
2019-04-30,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,1695
2019-04-30,Caldas,Ninguna,LGBTI,entre 6 y 11,NO,2
2019-04-30,Tolima,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,11
2019-04-30,Huila,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,8
2019-04-30,Huila,Gitano(a) ROM,Mujer,entre 18 y 28,SI,7
2019-04-30,Antioquia,Gitano(a) ROM,Mujer,entre 12 y 17,NO,479
2019-04-30,Sucre,Ninguna,Hombre,ND,SI,35
2019-04-30,Huila,Gitano(a) ROM,Mujer,entre 61 y 100,NO,56
2019-04-30,Meta,Gitano(a) ROM,Mujer,entre 0 y 5,NO,4
2019-04-30,Boyaca,Gitano(a) ROM,Mujer,entre 61 y 100,SI,2
2019-04-30,Bolivar,Ninguna,Mujer,entre 6 y 11,NO,32909
2019-04-30,Cordoba,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,16
2019-04-30,La Guajira,Ninguna,Mujer,entre 61 y 100,NO,7258
2019-04-30,Cauca,Ninguna,Hombre,entre 6 y 11,NO,19543
2019-04-30,Cauca,Ninguna,LGBTI,entre 61 y 100,SI,3
2019-04-30,Antioquia,Ninguna,Intersexual,entre 6 y 11,NO,1
2019-04-30,Caqueta,Gitano(a) ROM,Hombre,entre 12 y 17,SI,8
2019-04-30,Atlantico,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,3
2019-04-30,Sucre,Palenquero,Mujer,entre 29 y 60,NO,2
2019-04-30,Nariño,Palenquero,Hombre,entre 6 y 11,NO,8
2019-04-30,Cesar,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,9
2019-04-30,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,3
2019-04-30,Vaupes,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,54
2019-04-30,Risaralda,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,650
2019-04-30,Amazonas,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,4
2019-04-30,Caldas,Indigena,Mujer,entre 0 y 5,NO,6
2019-04-30,Putumayo,Ninguna,Hombre,entre 18 y 28,NO,32326
2019-04-30,Santander,Ninguna,Hombre,entre 61 y 100,NO,12014
2019-04-30,Antioquia,Negro(a) o Afrocolombiano(a),LGBTI,entre 6 y 11,NO,5
2019-04-30,Boyaca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,4
2019-04-30,Cauca,Ninguna,Mujer,entre 6 y 11,SI,237
2019-04-30,Risaralda,Indigena,Hombre,entre 0 y 5,SI,2
2019-04-30,Cundinamarca,Gitano(a) ROM,Mujer,entre 29 y 60,SI,17
2019-04-30,Atlantico,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,466
2019-04-30,Bolivar,Gitano(a) ROM,Mujer,entre 29 y 60,SI,10
2019-04-30,Atlantico,Palenquero,Hombre,entre 18 y 28,NO,3
2019-04-30,Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,SI,6
2019-04-30,Santander,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,SI,1
2019-04-30,Valle del Cauca,Ninguna,LGBTI,ND,NO,2
2019-04-30,Casanare,Ninguna,Mujer,ND,SI,6
2019-04-30,Choco,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,2157
2019-04-30,Cundinamarca,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,3
2019-04-30,Quindio,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,7
2019-04-30,Guaviare,Ninguna,Mujer,entre 0 y 5,SI,5
2019-04-30,Caqueta,Ninguna,Hombre,ND,SI,35
2019-04-30,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,8013
2019-04-30,Cundinamarca,Ninguna,Hombre,entre 12 y 17,SI,144
2019-04-30,Antioquia,Indigena,LGBTI,entre 29 y 60,NO,11
2019-04-30,Norte De Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,3
2019-04-30,Antioquia,Ninguna,LGBTI,entre 29 y 60,NO,862
2019-04-30,Sucre,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,1
2019-04-30,Choco,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,SI,21
2019-04-30,Santander,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,21
2019-04-30,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,6
2019-04-30,Quindio,Ninguna,Hombre,ND,SI,5
2019-04-30,Sucre,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,7
2019-04-30,Cordoba,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,4790
2019-04-30,Santander,Ninguna,Hombre,entre 6 y 11,NO,9635
2019-04-30,Vichada,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,2
2019-04-30,Putumayo,Indigena,Hombre,entre 0 y 5,NO,85
2019-04-30,Magdalena,Gitano(a) ROM,Mujer,entre 6 y 11,NO,17
2019-04-30,Atlantico,Indigena,Mujer,entre 61 y 100,SI,1
2019-04-30,Risaralda,Ninguna,LGBTI,entre 29 y 60,SI,3
2019-04-30,Guaviare,Ninguna,LGBTI,entre 29 y 60,NO,25
2019-04-30,Antioquia,Gitano(a) ROM,Hombre,entre 12 y 17,SI,13
2019-04-30,Putumayo,Ninguna,Hombre,entre 6 y 11,SI,183
2019-04-30,Risaralda,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,4
2019-04-30,Casanare,Indigena,Mujer,entre 18 y 28,SI,1
2019-04-30,Amazonas,Ninguna,Hombre,entre 61 y 100,SI,19
2019-04-30,Meta,Gitano(a) ROM,Hombre,entre 29 y 60,SI,14
2019-04-30,Valle del Cauca,Palenquero,Hombre,entre 29 y 60,SI,5
2019-04-30,Bolivar,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,SI,4
2019-04-30,Caqueta,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,331
2019-04-30,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,156
2019-04-30,Casanare,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,10
2019-04-30,Caldas,Ninguna,Hombre,entre 29 y 60,SI,2010
2019-04-30,Risaralda,Gitano(a) ROM,Hombre,entre 29 y 60,NO,15
2019-04-30,Guaviare,Ninguna,Hombre,entre 29 y 60,NO,18265
2019-04-30,Nariño,Indigena,Hombre,ND,NO,272
2019-04-30,Bogota D.C.,Ninguna,Mujer,entre 18 y 28,SI,97
2019-04-30,Tolima,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,2
2019-04-30,Caqueta,Ninguna,Mujer,ND,NO,2133
2019-04-30,Norte De Santander,Gitano(a) ROM,Hombre,entre 29 y 60,NO,359
2019-04-30,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,169
2019-04-30,Archip.De San Andres Providencia y Santa Catalina,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,1
2019-04-30,Risaralda,Palenquero,Mujer,entre 18 y 28,NO,1
2019-04-30,Choco,Palenquero,Mujer,entre 0 y 5,NO,1
2019-04-30,Cordoba,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,65
2019-04-30,Meta,Gitano(a) ROM,Hombre,entre 18 y 28,SI,3
2019-04-30,Cordoba,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,SI,7
2019-04-30,Cundinamarca,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,3
2019-04-30,Tolima,Ninguna,Mujer,entre 0 y 5,NO,10043
2019-04-30,Cundinamarca,Gitano(a) ROM,Mujer,entre 18 y 28,SI,3
2019-04-30,Guainia,Indigena,Mujer,entre 18 y 28,SI,12
2019-04-30,Magdalena,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,3
2019-04-30,Cesar,Indigena,Hombre,ND,NO,33
2019-04-30,Atlantico,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,4
2019-04-30,Cundinamarca,Gitano(a) ROM,Hombre,entre 61 y 100,SI,12
2019-04-30,Boyaca,Ninguna,Hombre,entre 29 y 60,NO,10260
2019-04-30,Nariño,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,SI,13
2019-04-30,Cauca,Palenquero,Hombre,entre 18 y 28,NO,5
2019-04-30,Antioquia,Palenquero,Mujer,entre 61 y 100,SI,2
2019-04-30,Amazonas,Indigena,Mujer,entre 6 y 11,SI,1
2019-04-30,Bogota D.C.,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,3
2019-04-30,Amazonas,Ninguna,LGBTI,entre 18 y 28,NO,4
2019-04-30,Nariño,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,55
2019-04-30,Antioquia,Ninguna,Mujer,entre 18 y 28,SI,3889
2019-04-30,Norte De Santander,Gitano(a) ROM,Hombre,entre 61 y 100,SI,6
2019-04-30,Atlantico,Palenquero,Hombre,entre 12 y 17,NO,2
2019-04-30,Atlantico,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,119
2019-04-30,Putumayo,Gitano(a) ROM,Hombre,entre 0 y 5,NO,1
2019-04-30,Meta,Ninguna,Hombre,entre 12 y 17,SI,379
2019-04-30,Bolivar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 0 y 5,NO,1
2019-04-30,Cundinamarca,Ninguna,Hombre,entre 18 y 28,NO,15339
2019-04-30,Meta,Gitano(a) ROM,Hombre,entre 6 y 11,NO,16
2019-04-30,Caldas,Ninguna,LGBTI,entre 18 y 28,NO,16
2019-04-30,Huila,Gitano(a) ROM,Mujer,entre 29 y 60,SI,13
2019-04-30,Cordoba,Indigena,LGBTI,entre 29 y 60,NO,1
2019-04-30,Choco,Indigena,Hombre,entre 18 y 28,SI,68
2019-04-30,Norte De Santander,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,2
