FECHA_CORTE,COD_ESTADO_DEPTO,ESTADO_DEPTO,ETNIA,SEXO,CICLO_VITAL,DISCAPACIDAD,PER_OCU,PER_DECLA,PER_UBIC,PER_SA,EVENTOS
2019-05-31,5,Antioquia,Gitano(a) ROM,Hombre,ND,SI,1,1,,,1
2019-05-31,27,Choco,Palenquero,Hombre,entre 12 y 17,NO,4,,2,1,4
2019-05-31,81,Arauca,Palenquero,Mujer,entre 18 y 28,SI,1,,,,1
2019-05-31,27,Choco,Ninguna,Hombre,entre 0 y 5,SI,21,5,5,4,28
2019-05-31,47,Magdalena,Gitano(a) ROM,Hombre,entre 0 y 5,NO,1,,,,1
2019-05-31,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,11428,12451,9958,9456,14018
2019-05-31,76,Valle del Cauca,Indigena,Mujer,entre 12 y 17,NO,368,748,473,461,467
2019-05-31,50,Meta,Ninguna,Mujer,entre 0 y 5,SI,17,19,18,15,18
2019-05-31,27,Choco,Ninguna,Mujer,entre 0 y 5,SI,19,5,6,6,20
2019-05-31,25,Cundinamarca,Gitano(a) ROM,Mujer,entre 61 y 100,NO,48,17,41,36,58
2019-05-31,18,Caqueta,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,1,1,1,1,1
2019-05-31,54,Norte De Santander,Indigena,Mujer,entre 12 y 17,NO,119,129,90,88,138
2019-05-31,25,Cundinamarca,Ninguna,Hombre,entre 29 y 60,SI,1106,1347,1181,1079,1540
2019-05-31,81,Arauca,Indigena,Mujer,entre 12 y 17,SI,2,2,1,1,2
2019-05-31,81,Arauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,38,44,24,24,44
2019-05-31,20,Cesar,Gitano(a) ROM,Hombre,entre 29 y 60,SI,22,18,16,16,30
2019-05-31,50,Meta,Indigena,LGBTI,entre 18 y 28,NO,,1,,,
2019-05-31,99,Vichada,Gitano(a) ROM,Hombre,entre 61 y 100,NO,3,,2,2,3
2019-05-31,50,Meta,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,38,35,28,25,51
2019-05-31,86,Putumayo,Indigena,Hombre,entre 61 y 100,NO,436,328,253,226,564
2019-05-31,73,Tolima,Indigena,Hombre,ND,NO,11,12,1,,12
2019-05-31,5,Antioquia,Palenquero,Hombre,entre 12 y 17,NO,2,4,2,2,2
2019-05-31,23,Cordoba,Ninguna,Mujer,entre 18 y 28,NO,37910,33755,26197,24103,42047
2019-05-31,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,5,3,,,5
2019-05-31,44,La Guajira,Ninguna,Mujer,entre 12 y 17,NO,9128,9832,7572,6619,9717
2019-05-31,47,Magdalena,Ninguna,No Informa,entre 18 y 28,NO,1,,,,1
2019-05-31,52,Nariño,Gitano(a) ROM,Mujer,entre 61 y 100,SI,6,6,5,5,8
2019-05-31,47,Magdalena,Ninguna,Hombre,entre 12 y 17,NO,30368,25375,19585,16982,32504
2019-05-31,13,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,2879,3186,2444,2286,3205
2019-05-31,97,Vaupes,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,7,7,3,3,10
2019-05-31,85,Casanare,Indigena,Mujer,entre 18 y 28,NO,79,64,74,73,87
2019-05-31,70,Sucre,Indigena,Mujer,entre 6 y 11,SI,1,2,1,1,1
2019-05-31,50,Meta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,18,10,11,10,19
2019-05-31,99,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,6,,1,1,10
2019-05-31,18,Caqueta,Indigena,Mujer,ND,NO,13,7,,,15
2019-05-31,99,Vichada,Ninguna,Mujer,entre 0 y 5,SI,4,,,,4
2019-05-31,27,Choco,Ninguna,Mujer,entre 18 y 28,SI,366,130,74,69,434
2019-05-31,73,Tolima,Gitano(a) ROM,Mujer,entre 61 y 100,SI,56,47,30,24,70
2019-05-31,63,Quindio,Ninguna,Mujer,entre 12 y 17,NO,968,3381,1738,1614,1110
2019-05-31,19,Cauca,Palenquero,Hombre,entre 61 y 100,SI,1,,1,,1
2019-05-31,86,Putumayo,Gitano(a) ROM,Hombre,entre 6 y 11,NO,19,23,14,13,20
2019-05-31,15,Boyaca,Ninguna,Mujer,entre 61 y 100,NO,2466,2052,1653,1488,3051
2019-05-31,50,Meta,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,8,10,8,8,10
2019-05-31,68,Santander,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,12,14,,,14
2019-05-31,23,Cordoba,Indigena,Mujer,entre 12 y 17,NO,543,452,325,311,639
2019-05-31,13,Bolivar,Negro(a) o Afrocolombiano(a),LGBTI,entre 61 y 100,NO,1,1,1,1,1
2019-05-31,13,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,ND,SI,6,9,2,1,8
2019-05-31,25,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,22,28,16,11,29
2019-05-31,94,Guainia,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,1,1,,,1
2019-05-31,27,Choco,Indigena,LGBTI,entre 0 y 5,NO,2,2,1,1,2
2019-05-31,63,Quindio,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,6,25,11,8,6
2019-05-31,81,Arauca,Ninguna,No Informa,entre 18 y 28,NO,1,,,,1
2019-05-31,88,Archip.De San Andres Providencia y Santa Catalina,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,,4,4,3,
2019-05-31,97,Vaupes,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,,1,,,
2019-05-31,76,Valle del Cauca,Indigena,LGBTI,entre 61 y 100,NO,1,,1,,1
2019-05-31,81,Arauca,Indigena,Mujer,entre 61 y 100,NO,33,26,15,14,49
2019-05-31,91,Amazonas,Indigena,Mujer,entre 6 y 11,SI,1,,,,1
2019-05-31,70,Sucre,Gitano(a) ROM,Hombre,entre 18 y 28,NO,55,32,30,27,62
2019-05-31,81,Arauca,Ninguna,LGBTI,entre 61 y 100,NO,3,3,1,1,3
2019-05-31,63,Quindio,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,6,15,10,10,6
2019-05-31,63,Quindio,Ninguna,Hombre,ND,NO,302,631,22,3,323
2019-05-31,8,Atlantico,Indigena,Hombre,entre 12 y 17,NO,13,81,74,65,13
2019-05-31,94,Guainia,Ninguna,Hombre,entre 61 y 100,SI,19,11,8,8,23
2019-05-31,8,Atlantico,Indigena,Hombre,entre 61 y 100,SI,,8,9,9,
2019-05-31,47,Magdalena,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,29,23,19,18,31
2019-05-31,19,Cauca,Indigena,Hombre,entre 12 y 17,NO,2803,2431,909,806,3925
2019-05-31,25,Cundinamarca,Indigena,Hombre,entre 29 y 60,SI,5,14,21,20,7
2019-05-31,47,Magdalena,Palenquero,Hombre,entre 61 y 100,SI,1,1,1,1,4
2019-05-31,11,Bogota D.C.,Indigena,Mujer,entre 12 y 17,NO,28,976,367,352,30
2019-05-31,11,Bogota D.C.,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,99,10111,3031,2933,125
2019-05-31,5,Antioquia,Ninguna,Mujer,entre 12 y 17,SI,1528,1540,1329,1235,1905
2019-05-31,70,Sucre,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,197,188,158,152,261
2019-05-31,66,Risaralda,Indigena,Mujer,entre 18 y 28,SI,3,9,3,3,3
2019-05-31,70,Sucre,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,8,7,7,6,9
2019-05-31,13,Bolivar,Palenquero,Mujer,entre 29 y 60,NO,177,172,154,119,237
2019-05-31,52,Nariño,Ninguna,Mujer,entre 6 y 11,NO,16234,13927,11574,10605,18036
2019-05-31,8,Atlantico,Indigena,Mujer,entre 29 y 60,SI,1,10,11,9,1
2019-05-31,63,Quindio,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,1,1,1,1,3
2019-05-31,17,Caldas,Indigena,Mujer,entre 29 y 60,SI,24,22,14,14,36
2019-05-31,13,Bolivar,Gitano(a) ROM,Hombre,entre 61 y 100,SI,5,1,1,,8
2019-05-31,41,Huila,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 0 y 5,NO,1,,,,1
2019-05-31,27,Choco,Negro(a) o Afrocolombiano(a),Hombre,ND,SI,23,21,3,2,31
2019-05-31,5,Antioquia,Ninguna,Hombre,entre 61 y 100,NO,87289,86493,57146,49785,108244
2019-05-31,70,Sucre,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,6,9,8,8,6
2019-05-31,18,Caqueta,Indigena,Mujer,entre 12 y 17,NO,362,238,190,186,442
2019-05-31,97,Vaupes,Indigena,Hombre,entre 61 y 100,NO,134,97,50,41,199
2019-05-31,85,Casanare,Indigena,Mujer,entre 12 y 17,SI,1,,,,1
2019-05-31,25,Cundinamarca,Gitano(a) ROM,Hombre,entre 12 y 17,SI,1,,1,1,1
2019-05-31,81,Arauca,Ninguna,LGBTI,entre 18 y 28,NO,35,16,15,12,62
2019-05-31,8,Atlantico,Ninguna,Hombre,entre 29 y 60,SI,291,1356,1034,926,382
2019-05-31,11,Bogota D.C.,Gitano(a) ROM,Hombre,entre 0 y 5,NO,,5,3,2,
2019-05-31,86,Putumayo,Ninguna,Mujer,entre 12 y 17,SI,223,141,112,106,268
2019-05-31,5,Antioquia,Ninguna,Hombre,entre 6 y 11,NO,76945,75223,68611,62547,86540
2019-05-31,20,Cesar,Ninguna,No Informa,ND,NO,1,1,,,1
2019-05-31,52,Nariño,Palenquero,Mujer,entre 61 y 100,SI,4,2,2,2,5
2019-05-31,15,Boyaca,Ninguna,LGBTI,entre 0 y 5,NO,,1,1,,
2019-05-31,17,Caldas,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,1,1,1,1,1
2019-05-31,85,Casanare,Gitano(a) ROM,Hombre,entre 29 y 60,SI,4,,1,,5
2019-05-31,20,Cesar,Gitano(a) ROM,Mujer,entre 6 y 11,NO,56,59,59,59,57
2019-05-31,20,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,SI,3,4,4,2,3
2019-05-31,63,Quindio,Ninguna,No Informa,entre 0 y 5,NO,1,,,,1
2019-05-31,94,Guainia,Indigena,Hombre,entre 18 y 28,NO,546,898,401,387,593
2019-05-31,5,Antioquia,Gitano(a) ROM,Hombre,entre 18 y 28,NO,726,818,589,576,906
2019-05-31,94,Guainia,Ninguna,LGBTI,entre 61 y 100,NO,,1,1,,
2019-05-31,19,Cauca,Gitano(a) ROM,Mujer,entre 6 y 11,NO,21,7,12,12,23
2019-05-31,15,Boyaca,Indigena,Hombre,entre 12 y 17,SI,1,1,,,1
2019-05-31,70,Sucre,Ninguna,No Informa,entre 18 y 28,NO,1,1,,,1
2019-05-31,5,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,386,273,19,17,427
2019-05-31,52,Nariño,Negro(a) o Afrocolombiano(a),LGBTI,entre 61 y 100,SI,2,2,2,2,4
2019-05-31,27,Choco,Ninguna,Hombre,entre 29 y 60,NO,35222,18362,11142,10351,42324
2019-05-31,76,Valle del Cauca,Indigena,Hombre,entre 6 y 11,NO,325,646,367,344,411
2019-05-31,19,Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 0 y 5,NO,7,6,5,4,9
2019-05-31,52,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,49,57,41,41,52
2019-05-31,44,La Guajira,Gitano(a) ROM,Mujer,entre 6 y 11,NO,5,6,4,4,6
2019-05-31,85,Casanare,Indigena,Mujer,entre 29 y 60,SI,5,7,7,6,10
2019-05-31,52,Nariño,Palenquero,Hombre,entre 29 y 60,SI,1,2,1,1,2
2019-05-31,44,La Guajira,Ninguna,No Informa,entre 18 y 28,NO,,2,1,1,
2019-05-31,68,Santander,Palenquero,Hombre,entre 18 y 28,SI,1,1,1,1,2
2019-05-31,91,Amazonas,Ninguna,Hombre,entre 0 y 5,SI,,1,1,1,
2019-05-31,81,Arauca,Indigena,Mujer,entre 12 y 17,NO,109,96,24,24,160
2019-05-31,73,Tolima,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,12,9,5,5,19
2019-05-31,25,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,69,129,76,69,76
2019-05-31,47,Magdalena,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,9,7,1,1,9
2019-05-31,5,Antioquia,Indigena,Hombre,entre 6 y 11,SI,9,11,4,4,14
2019-05-31,19,Cauca,Ninguna,Mujer,entre 61 y 100,SI,2049,1604,1223,1114,3122
2019-05-31,47,Magdalena,Ninguna,Mujer,entre 6 y 11,SI,177,142,113,95,196
2019-05-31,41,Huila,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,1,,,,2
2019-05-31,8,Atlantico,Palenquero,Mujer,entre 61 y 100,NO,,,1,1,
2019-05-31,94,Guainia,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,16,25,15,15,18
2019-05-31,63,Quindio,Indigena,Hombre,entre 12 y 17,NO,3,129,55,53,3
2019-05-31,5,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,436,508,475,366,504
2019-05-31,5,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,387,459,411,297,448
2019-05-31,81,Arauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,SI,2,2,1,1,2
2019-05-31,20,Cesar,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,21,18,17,14,22
2019-05-31,88,Archip.De San Andres Providencia y Santa Catalina,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,1,2,3,3,1
2019-05-31,70,Sucre,Gitano(a) ROM,Mujer,entre 18 y 28,SI,1,2,3,3,1
2019-05-31,27,Choco,Gitano(a) ROM,Mujer,entre 18 y 28,SI,2,,1,1,4
2019-05-31,95,Guaviare,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,15,7,7,5,16
2019-05-31,95,Guaviare,Ninguna,Hombre,entre 18 y 28,SI,206,98,77,69,270
2019-05-31,18,Caqueta,Ninguna,Hombre,entre 61 y 100,SI,2340,1651,1298,1162,3475
2019-05-31,95,Guaviare,Gitano(a) ROM,Mujer,entre 18 y 28,NO,45,9,7,5,45
2019-05-31,68,Santander,Ninguna,LGBTI,entre 61 y 100,NO,6,3,3,3,7
2019-05-31,13,Bolivar,Ninguna,LGBTI,entre 18 y 28,NO,49,42,26,22,75
2019-05-31,17,Caldas,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,28,25,25,22,41
2019-05-31,11,Bogota D.C.,Ninguna,Hombre,ND,SI,11,71,4,2,11
2019-05-31,76,Valle del Cauca,Palenquero,Hombre,entre 18 y 28,SI,1,1,,,1
2019-05-31,85,Casanare,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,1,,2,1,1
2019-05-31,44,La Guajira,Palenquero,Mujer,entre 6 y 11,NO,,1,1,1,
2019-05-31,66,Risaralda,Gitano(a) ROM,Hombre,entre 61 y 100,SI,,,1,1,
2019-05-31,47,Magdalena,Palenquero,Hombre,entre 6 y 11,NO,11,10,9,8,15
2019-05-31,41,Huila,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,4,6,,,4
2019-05-31,13,Bolivar,Ninguna,Mujer,entre 12 y 17,NO,36375,26203,21817,19463,38719
2019-05-31,44,La Guajira,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,32,27,28,27,44
2019-05-31,23,Cordoba,Ninguna,Mujer,entre 61 y 100,NO,15714,15616,13235,11890,18378
2019-05-31,86,Putumayo,Indigena,Hombre,entre 18 y 28,SI,56,35,24,23,82
2019-05-31,88,Archip.De San Andres Providencia y Santa Catalina,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,,3,,,
2019-05-31,20,Cesar,Ninguna,Hombre,entre 18 y 28,NO,45513,40281,30135,27346,49340
2019-05-31,70,Sucre,Ninguna,Mujer,ND,SI,26,22,7,6,28
2019-05-31,91,Amazonas,Palenquero,Hombre,entre 6 y 11,NO,1,,,,1
2019-05-31,70,Sucre,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,1,2,3,3,1
2019-05-31,99,Vichada,Ninguna,Mujer,entre 61 y 100,SI,87,25,24,22,124
2019-05-31,95,Guaviare,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,86,25,16,13,114
2019-05-31,27,Choco,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,5674,4594,3509,3191,8218
2019-05-31,68,Santander,Gitano(a) ROM,Hombre,entre 18 y 28,NO,81,41,49,47,86
2019-05-31,11,Bogota D.C.,Indigena,Hombre,entre 29 y 60,SI,10,183,73,72,21
2019-05-31,44,La Guajira,Ninguna,Hombre,ND,NO,2241,1770,54,17,2279
2019-05-31,8,Atlantico,Indigena,Hombre,entre 6 y 11,SI,,,1,1,
2019-05-31,18,Caqueta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,20,10,10,9,27
2019-05-31,13,Bolivar,Indigena,Mujer,entre 29 y 60,NO,916,767,614,601,1124
2019-05-31,54,Norte De Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,605,336,432,400,772
2019-05-31,17,Caldas,Ninguna,Mujer,entre 61 y 100,SI,1174,1026,840,720,1603
2019-05-31,63,Quindio,Ninguna,Mujer,entre 61 y 100,SI,171,409,362,319,215
2019-05-31,94,Guainia,Indigena,Mujer,entre 18 y 28,NO,535,870,462,447,584
2019-05-31,52,Nariño,Palenquero,Mujer,entre 0 y 5,NO,3,,,,3
2019-05-31,73,Tolima,Indigena,Mujer,entre 29 y 60,SI,75,37,36,35,112
2019-05-31,91,Amazonas,Indigena,Hombre,entre 61 y 100,SI,6,4,2,1,8
2019-05-31,23,Cordoba,Gitano(a) ROM,Mujer,ND,NO,14,,,,15
2019-05-31,44,La Guajira,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,1,,,,1
2019-05-31,50,Meta,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,,1,1,1,
2019-05-31,86,Putumayo,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,1,,,,2
2019-05-31,91,Amazonas,Ninguna,Hombre,entre 0 y 5,NO,114,106,111,107,129
2019-05-31,17,Caldas,Ninguna,Mujer,entre 18 y 28,SI,230,218,159,138,296
2019-05-31,19,Cauca,Palenquero,Mujer,entre 0 y 5,NO,2,1,2,,4
2019-05-31,85,Casanare,Indigena,Hombre,entre 12 y 17,NO,27,28,25,24,28
2019-05-31,23,Cordoba,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,3,3,1,1,8
2019-05-31,66,Risaralda,Indigena,LGBTI,entre 12 y 17,NO,1,,,,1
2019-05-31,63,Quindio,Indigena,Mujer,entre 6 y 11,NO,3,71,32,30,13
2019-05-31,17,Caldas,Indigena,Hombre,entre 6 y 11,NO,59,63,25,22,69
2019-05-31,76,Valle del Cauca,Indigena,Hombre,entre 61 y 100,NO,206,363,270,246,271
2019-05-31,52,Nariño,Palenquero,Mujer,entre 6 y 11,NO,11,4,5,5,12
2019-05-31,81,Arauca,Ninguna,Hombre,entre 6 y 11,SI,101,82,76,71,126
2019-05-31,15,Boyaca,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,,1,,,
2019-05-31,63,Quindio,Gitano(a) ROM,Hombre,entre 18 y 28,NO,24,30,19,19,25
2019-05-31,85,Casanare,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,4,7,5,4,4
2019-05-31,68,Santander,Ninguna,Mujer,entre 0 y 5,NO,4019,5989,5178,4704,4116
2019-05-31,25,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,1,7,3,3,1
2019-05-31,54,Norte De Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,4,,2,1,5
2019-05-31,13,Bolivar,Gitano(a) ROM,Hombre,entre 12 y 17,NO,85,13,31,30,93
2019-05-31,95,Guaviare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,1,1,1,1,1
2019-05-31,95,Guaviare,Indigena,Mujer,entre 0 y 5,NO,18,24,10,8,23
2019-05-31,97,Vaupes,Ninguna,Mujer,entre 12 y 17,SI,3,3,2,2,3
2019-05-31,8,Atlantico,Ninguna,Mujer,entre 6 y 11,NO,1122,10911,8748,7839,1231
2019-05-31,15,Boyaca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,3,1,2,2,4
2019-05-31,91,Amazonas,Ninguna,Mujer,ND,NO,29,18,,,33
2019-05-31,85,Casanare,Ninguna,LGBTI,entre 61 y 100,NO,3,1,1,1,3
2019-05-31,91,Amazonas,Gitano(a) ROM,Mujer,entre 29 y 60,NO,1,5,1,1,1
2019-05-31,66,Risaralda,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,172,557,324,299,197
2019-05-31,91,Amazonas,Ninguna,Hombre,entre 6 y 11,SI,4,5,4,3,4
2019-05-31,13,Bolivar,Gitano(a) ROM,Hombre,ND,SI,1,,,,1
2019-05-31,19,Cauca,Palenquero,Hombre,entre 12 y 17,NO,6,4,11,6,6
2019-05-31,47,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,ND,SI,7,6,,,7
2019-05-31,63,Quindio,Ninguna,LGBTI,entre 29 y 60,NO,9,19,22,18,23
2019-05-31,76,Valle del Cauca,Gitano(a) ROM,Mujer,entre 6 y 11,NO,8,5,6,6,9
2019-05-31,25,Cundinamarca,Palenquero,Mujer,entre 6 y 11,NO,,1,,,
2019-05-31,18,Caqueta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,4,4,2,2,8
2019-05-31,25,Cundinamarca,Negro(a) o Afrocolombiano(a),LGBTI,entre 12 y 17,NO,,2,,,
2019-05-31,13,Bolivar,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,1,1,,,1
2019-05-31,63,Quindio,Palenquero,Hombre,entre 29 y 60,NO,1,4,6,5,1
2019-05-31,13,Bolivar,Gitano(a) ROM,Hombre,ND,NO,1,,,,1
2019-05-31,85,Casanare,Indigena,Mujer,entre 61 y 100,NO,16,14,13,12,19
2019-05-31,5,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,132,141,117,110,169
2019-05-31,27,Choco,Ninguna,Mujer,entre 61 y 100,NO,9236,5170,3233,2998,11435
2019-05-31,19,Cauca,Indigena,Mujer,entre 12 y 17,NO,2760,2412,913,813,3786
2019-05-31,18,Caqueta,Indigena,Mujer,entre 61 y 100,SI,34,20,15,15,45
2019-05-31,68,Santander,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,2,6,3,3,2
2019-05-31,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,486,589,460,440,725
2019-05-31,66,Risaralda,Gitano(a) ROM,Hombre,entre 12 y 17,SI,1,1,,,1
2019-05-31,94,Guainia,Indigena,Hombre,entre 6 y 11,SI,1,1,,,1
2019-05-31,15,Boyaca,Gitano(a) ROM,Hombre,entre 18 y 28,NO,44,5,14,12,45
2019-05-31,25,Cundinamarca,Gitano(a) ROM,Hombre,entre 61 y 100,SI,10,6,4,4,12
2019-05-31,13,Bolivar,Ninguna,Mujer,entre 29 y 60,SI,3375,2435,2171,2005,4395
2019-05-31,25,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,2,54,1,1,2
2019-05-31,19,Cauca,Ninguna,Hombre,entre 61 y 100,SI,1914,1525,1152,1038,2863
2019-05-31,8,Atlantico,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,10,38,34,26,14
2019-05-31,68,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,1,1,1,1,1
2019-05-31,86,Putumayo,Ninguna,Mujer,entre 29 y 60,SI,1953,1174,1055,1018,2948
2019-05-31,5,Antioquia,Ninguna,LGBTI,entre 6 y 11,NO,54,58,51,44,69
2019-05-31,20,Cesar,Ninguna,Mujer,entre 0 y 5,NO,7768,7085,6305,5439,7940
2019-05-31,5,Antioquia,Indigena,Hombre,ND,NO,98,134,11,9,104
2019-05-31,18,Caqueta,Gitano(a) ROM,Hombre,entre 12 y 17,NO,123,59,62,62,134
2019-05-31,88,Archip.De San Andres Providencia y Santa Catalina,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,,,1,1,
2019-05-31,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,88,70,69,66,102
2019-05-31,23,Cordoba,Ninguna,LGBTI,entre 29 y 60,SI,2,1,1,1,3
2019-05-31,73,Tolima,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,3,1,,,3
2019-05-31,41,Huila,Ninguna,Mujer,entre 0 y 5,SI,16,22,17,15,17
2019-05-31,11,Bogota D.C.,Ninguna,LGBTI,entre 0 y 5,NO,,2,,,
2019-05-31,23,Cordoba,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,63,22,24,17,75
2019-05-31,18,Caqueta,Ninguna,LGBTI,entre 6 y 11,NO,9,5,4,4,12
2019-05-31,18,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,71,51,36,35,101
2019-05-31,15,Boyaca,Indigena,Mujer,entre 18 y 28,NO,42,63,38,38,43
2019-05-31,27,Choco,Indigena,Hombre,entre 29 y 60,SI,89,63,43,43,218
2019-05-31,20,Cesar,Gitano(a) ROM,Mujer,entre 29 y 60,NO,592,492,470,463,698
2019-05-31,73,Tolima,Indigena,Mujer,ND,NO,9,11,1,1,10
2019-05-31,52,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,548,368,245,234,840
2019-05-31,73,Tolima,Ninguna,No Informa,entre 0 y 5,NO,2,1,,,2
2019-05-31,85,Casanare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,16,11,13,12,17
2019-05-31,70,Sucre,Indigena,Mujer,entre 12 y 17,SI,5,7,5,5,5
2019-05-31,11,Bogota D.C.,Palenquero,Hombre,entre 6 y 11,NO,,1,1,1,
2019-05-31,23,Cordoba,Ninguna,Mujer,entre 61 y 100,SI,1217,1064,921,801,1512
2019-05-31,63,Quindio,Palenquero,Mujer,entre 29 y 60,SI,,1,,,
2019-05-31,86,Putumayo,Gitano(a) ROM,Mujer,entre 61 y 100,NO,41,32,26,24,52
2019-05-31,41,Huila,Ninguna,Mujer,entre 61 y 100,SI,978,1113,1043,954,1275
2019-05-31,19,Cauca,Gitano(a) ROM,Hombre,entre 0 y 5,NO,1,,,,1
2019-05-31,91,Amazonas,Indigena,Hombre,entre 12 y 17,SI,1,,,,1
2019-05-31,13,Bolivar,Indigena,Hombre,entre 18 y 28,NO,623,537,353,346,710
2019-05-31,85,Casanare,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,,2,3,3,
2019-05-31,86,Putumayo,Indigena,Mujer,entre 0 y 5,NO,47,20,14,11,57
